    9.468665     4.230503    10.770411   141.133940    78.590630
    9.588390     4.158832    10.751334   150.788860    72.636026
    9.273034     4.070859    10.811170   143.607006    82.198660
    9.523833     4.111754    10.756471   151.855962    68.695622
    9.273733     4.291303    10.942664   139.096582    81.245185
    9.113992     4.262446    11.129312   151.792689    77.660862
    9.016756     4.294529    11.125527   145.892106    68.603543
    9.519402     4.276444    10.809229   145.557636    67.993776
    9.239509     4.249662    10.968091   146.993688    60.713571
    9.621682     4.286219    10.862945   153.572759    61.369706
    9.210057     4.082218    10.842261   145.049664    69.573551
    9.192724     4.223957    10.927678   141.187330    69.104447
   10.110724     4.363364    10.683412   159.696020    60.930806
    9.130346     4.298550    11.058866   141.738236    80.326613
    9.745698     4.275010    10.860591   155.176234    76.934593
    9.330961     4.308442    10.936304   142.385416    72.231650
    9.299309     4.361515    11.031744   144.543920    72.409750
    9.498313     4.320006    10.933577   148.368836    74.974927
    9.531141     4.226509    10.748460   143.792587    75.237971
    9.170574     4.013482    10.825593   145.313132    75.127608
    9.529744     4.135051    10.746388   149.149768    73.404388
    9.512692     4.243304    10.894916   154.180265    59.331521
    9.417469     4.249793    10.846993   144.073656    71.925856
    9.139836     3.991835    10.839779   147.529102    71.536588
   10.014677     4.199581    10.603108   159.260994    67.460065
    9.325983     4.224869    10.919395   145.884986    75.716621
    9.202185     4.241082    10.943130   141.569021    70.294269
    9.349301     4.384990    11.051995   145.992063    75.327198
    9.649557     4.204770    10.772833   152.606265    69.696851
    9.457268     4.151282    10.776161   146.921955    73.170830
    9.341463     4.275891    10.906487   141.509879    78.280928
    9.325372     4.304447    11.046927   152.296837    66.573403
    9.776482     4.348492    11.000324   159.916057    72.451934
    9.532797     4.237285    10.903589   154.063495    69.511398
    9.251345     4.101436    10.871868   144.167275    87.430941
    9.738469     4.306884    10.861546   151.133619    86.308701
    9.374942     4.246620    10.854586   138.306604    90.003874
    9.630292     4.328757    10.975103   155.036109    74.347854
    9.424861     4.103807    10.817217   151.459141    72.473387
    9.516113     4.251818    10.778577   143.588888    74.766230
    9.302488     4.389314    11.026527   142.306533    72.124046
    9.541487     4.255727    10.947109   156.999962    63.927436
    9.486392     4.190369    10.759190   145.384536    70.473314
    9.606775     4.283725    10.756818   145.702947    70.122961
    9.561893     4.363727    10.913003   146.952249    75.533387
    9.738833     4.292791    10.714940   147.521600    76.655412
    9.386591     4.117394    10.780092   145.676535    74.208311
    9.170845     3.988253    10.848285   149.585149    75.055316
    9.449391     4.134059    10.732853   144.250261    74.790943
    9.181466     4.223647    11.107214   158.403789    64.619089
    9.431850     4.280038    10.979809   152.907992    68.066964
    9.385646     4.233156    10.884507   144.869715    78.357763
    9.477232     4.213916    10.982939   158.137408    71.479816
    9.581050     4.301638    11.051034   161.915525    62.038558
    9.499389     4.208684    10.784524   143.184704    85.000453
    9.527846     4.085676    10.817588   156.601879    72.619448
    9.065764     4.177364    11.002424   143.303233    78.062824
   10.063118     4.308027    10.664813   157.402317    74.261353
    9.572626     4.195680    10.823888   149.691443    83.613062
    9.326694     4.142957    10.865707   148.802943    69.259442
    9.404617     4.232214    10.880412   146.450280    74.508145
    9.219018     4.075177    10.834028   143.648153    77.007410
    9.530759     4.220264    10.779527   148.729959    60.435692
    9.601696     4.210405    10.794041   151.677208    69.346811
    9.545490     4.352478    10.822690   143.812924    63.921783
    9.326467     4.173906    10.901210   151.089783    60.945738
    9.438967     4.263428    10.871107   144.296147    79.005576
    9.413456     4.247268    10.935522   147.883165    82.056705
    9.455414     4.301668    11.067507   158.940859    64.175396
    9.399754     4.328689    10.949439   146.402508    66.483722
