   23.058853     7.073070     9.432529   -49.526158  -126.573071
   23.432975     7.275173     9.378030   -44.404672  -122.412770
   23.277952     7.131822     9.352915   -32.516666  -126.429740
   23.522769     7.004801     9.173094   -37.900122  -129.391355
   23.295682     7.084718     9.319474   -34.511030  -127.372366
   23.648002     7.073697     9.140897   -29.412330  -123.199491
   23.225793     7.057452     9.343603   -32.264061  -133.316392
   23.813343     7.050092     9.052647   -49.994531  -119.105182
   23.629627     7.070465     9.163769   -43.300035  -130.268713
   23.428504     7.239004     9.355233   -32.908454  -128.043620
   23.432736     7.041071     9.228388   -35.021567  -124.382885
   23.526874     7.099998     9.221122   -28.789307  -129.941149
   23.581206     6.990104     9.132643   -52.831137  -118.801709
   23.920529     7.144152     9.069482   -54.242696  -125.381689
   23.163508     6.928689     9.302669   -24.238825  -137.219707
   23.518152     7.188770     9.277432   -29.239735  -127.129408
   23.573433     6.996836     9.140923   -30.546580  -129.932417
   23.404043     7.189195     9.336072   -35.469867  -129.233050
   23.330173     7.032109     9.277796   -25.031842  -134.318196
   23.543296     6.995746     9.152199   -35.214958  -125.487802
   23.670983     7.119502     9.154135   -33.754172  -117.984415
   23.623634     7.178825     9.218674   -28.970645  -124.138848
   23.503605     7.085462     9.230701   -44.222308  -128.783947
   23.084456     7.034445     9.394035   -38.259556  -127.283673
   23.311011     7.114931     9.315250   -31.523476  -115.292062
   23.756707     7.088803     9.100531   -46.286680  -117.208529
   23.187559     7.105328     9.369414   -36.387419  -115.374751
   23.653266     7.177684     9.210750   -25.666325  -130.685321
   23.330903     7.125845     9.344802   -40.155459  -137.168753
   23.075032     7.110327     9.435870   -32.556994  -127.477882
   23.089303     6.973375     9.364021   -44.948696  -127.846281
   23.524073     7.120101     9.218708   -48.168107  -106.310433
   23.208090     6.958723     9.290574   -48.491800  -118.234800
   23.618599     7.100857     9.182261   -51.140281  -122.192043
   23.171935     7.098173     9.382487   -57.717123  -112.734332
   23.478189     6.954996     9.159863   -54.538289  -115.631587
   23.477728     7.083028     9.237669   -39.417226  -128.265641
   23.789855     7.212392     9.182403   -33.108241  -136.828586
   23.561185     7.134386     9.228723   -35.376433  -129.729436
   23.114256     7.068083     9.380877   -50.436499  -106.654821
   23.354461     7.141011     9.331132   -53.786630  -121.585191
   23.776907     7.076283     9.093390   -52.424489  -123.606173
   23.514085     7.082945     9.215816   -58.524239  -113.979846
   23.444533     6.982590     9.200864   -50.468570  -125.843923
   23.387245     7.074554     9.279232   -53.346319  -124.134450
   23.577183     7.156341     9.244817   -45.953888  -131.613219
   23.588599     6.999143     9.130446   -33.642214  -124.661023
   23.617477     7.211222     9.249878   -45.179026  -122.401232
   23.498945     7.300720     9.362491   -43.808296  -119.722873
   22.872985     6.963543     9.445107   -34.529380  -121.442017
   23.249652     7.119527     9.359032   -29.943112  -127.621399
   23.594725     7.013985     9.140520   -28.477665  -131.044848
   24.004043     7.205042     9.070835   -17.387392  -140.628022
   23.491065     7.160060     9.294413   -37.685452  -140.384394
   22.734343     7.046317     9.551384   -43.569457  -117.594453
   23.719279     7.010355     9.067978   -44.396245  -115.298792
   23.426306     7.067486     9.246144   -47.183809  -118.385501
   23.196771     6.927991     9.280717   -32.931319  -126.636067
   23.394311     7.021254     9.231052   -37.292517  -119.509801
   23.441550     6.996096     9.198772   -50.593382  -116.243688
   23.544437     7.025672     9.165899   -40.104248  -121.237316
   23.211894     6.917980     9.277841   -30.721644  -136.623243
   23.331182     7.174886     9.356419   -51.470622  -117.702333
   23.442273     7.183534     9.310318   -53.471888  -116.093570
   23.075882     7.039984     9.412594   -39.585873  -136.066726
   24.034490     7.366705     9.166856   -44.696288  -119.469529
   23.468189     6.965034     9.167670   -39.693647  -120.139693
   23.224763     7.071549     9.340675   -48.803037  -116.187635
   23.454495     7.043684     9.230853   -32.031383  -135.103802
   23.136310     7.112424     9.404379   -29.592136  -125.068435
   23.444700     7.112956     9.255881   -32.928691  -118.493430
   23.396898     7.039968     9.253265   -27.751318  -134.953205
   23.509006     7.152380     9.248954   -38.722593  -114.614171
   23.891550     7.090744     9.032539   -35.215014  -120.160489
   23.716832     7.247169     9.237037   -38.740269  -131.626518
   23.854191     7.170914     9.103548   -45.823227  -114.462691
   23.629945     6.945366     9.083825   -52.405124  -119.520391
   23.227924     7.136396     9.375884   -31.721694  -124.168676
   23.887776     7.152454     9.076977   -41.889647  -118.209343
   22.980556     6.962130     9.412384   -40.031079  -133.248045
   23.630446     6.973399     9.096979   -43.636942  -120.911272
   23.766068     7.307874     9.256337   -42.785928  -128.436566
   23.439377     7.042734     9.233010   -40.113481  -127.398362
   23.348824     7.218130     9.374870   -32.707033  -126.081299
   23.467262     7.203045     9.311837   -36.907801  -125.341644
   23.346273     6.989050     9.242482   -44.251427  -120.859729
   23.357514     7.092592     9.307945   -46.944921  -130.698781
   23.602437     7.250920     9.285831   -44.181318  -124.178169
   23.423760     7.245446     9.369462   -37.748342  -131.486660
   23.564576     7.182318     9.257099   -52.957874  -119.787602
   23.682189     7.063323     9.132996   -46.734598  -127.424171
   23.687718     7.065150     9.130201   -45.497763  -126.870823
   23.871231     7.112178     9.076830   -40.788908  -134.858943
   22.531477     6.854092     9.548012   -43.407284  -119.449264
   23.272986     7.142618     9.359686   -38.375415  -122.280362
   23.618321     7.112752     9.187974   -44.646297  -124.424532
   24.265904     7.287498     8.994061   -49.191406  -116.817006
   23.575898     7.178225     9.260642   -45.249761  -132.688971
   23.753587     7.134708     9.145011   -39.830566  -132.114088
   24.017771     7.324621     9.142239   -44.179098  -118.985033
   23.584224     7.136186     9.202081   -43.873427  -110.146278
   23.535759     7.225996     9.290667   -34.867142  -121.865322
   24.106322     7.323299     9.096982   -57.848597  -112.567043
   23.407652     7.166950     9.304162   -52.528738  -105.906015
   23.364152     7.176258     9.331712   -40.061458  -114.700419
   23.360390     7.178035     9.363680   -43.105242  -135.761016
   23.327047     7.244262     9.408010   -42.119669  -126.040727
   23.503541     7.245345     9.320543   -52.805605  -114.059657
   23.617382     6.994460     9.116906   -43.699755  -122.282230
   23.552477     7.080524     9.209920   -36.587091  -136.227597
   23.440237     7.038781     9.231999   -44.617465  -126.734766
   23.341836     6.915486     9.212666   -27.855101  -136.386900
   23.302904     6.916897     9.219371   -40.744106  -118.582154
   23.380052     7.096681     9.295110   -45.769819  -127.777835
   23.604123     6.993476     9.133968   -35.638695  -136.113592
   23.410990     7.153469     9.306553   -52.193866  -117.638454
   23.544438     7.185717     9.269120   -35.549055  -129.228262
   23.519877     7.038019     9.194460   -44.805866  -127.398613
   23.461497     7.009752     9.193442   -28.999228  -124.122187
   23.670839     7.069307     9.145448   -45.572272  -130.966788
   23.593978     7.089318     9.182725   -41.110831  -124.631506
   23.167465     7.147456     9.405135   -44.849450  -112.546600
   23.641067     7.182722     9.226172   -23.365664  -136.504985
   23.470037     7.069556     9.230444   -27.792816  -130.755204
   23.401892     7.035975     9.257242   -38.655187  -136.768407
   23.434939     7.061137     9.245419   -25.624308  -134.328918
   23.077588     6.977064     9.359149   -22.682942  -129.836911
   23.269111     7.069132     9.309774   -43.329651  -110.839035
   23.238994     7.222455     9.426983   -44.955715  -119.496974
   23.656962     7.070594     9.151805   -50.514362  -127.725799
   23.456298     7.002249     9.190951   -44.358615  -115.732952
   23.536419     7.102595     9.216736   -28.788211  -128.740345
   23.071985     7.074641     9.406835   -34.723167  -117.207675
   23.234186     7.089043     9.361229   -32.842911  -135.695795
   23.211778     7.021339     9.321596   -40.130052  -123.370037
   23.706434     7.053352     9.100041   -48.749570  -113.294720
   23.969922     7.033590     8.959465   -34.161123  -126.172235
   23.730982     7.140947     9.162860   -42.206399  -133.595967
   24.013115     7.111416     9.003638   -39.689719  -135.155115
   23.448139     7.054899     9.241115   -43.690042  -130.390404
   23.713858     7.139948     9.163190   -42.282998  -127.060431
   23.212775     6.995977     9.300748   -40.105941  -116.396876
   23.600486     7.039219     9.158095   -37.259863  -131.988730
   23.294502     7.158924     9.349730   -34.797615  -113.917444
   23.422604     6.986332     9.212689   -33.403143  -133.158332
   23.575719     7.000425     9.134274   -33.311835  -122.312242
   23.256968     7.242085     9.432639   -41.209498  -122.133676
   23.206482     7.160036     9.397111   -51.224561  -111.036012
   23.661523     7.104160     9.146842   -45.145926  -110.309837
   23.161027     7.128643     9.403145   -31.978689  -124.824948
   23.667053     7.048040     9.118899   -38.028661  -120.976215
   23.096972     6.901864     9.309598   -38.491309  -120.236936
   23.548256     6.955570     9.122595   -28.189071  -125.132592
   23.342612     7.193583     9.355962   -33.196730  -121.058205
   23.783763     7.280020     9.215833   -26.196170  -126.238523
   23.169472     7.067252     9.374758   -52.298839  -122.902138
   23.611516     7.077703     9.159769   -34.178120  -120.408972
   23.371852     7.035710     9.267595   -39.819714  -133.165661
   23.506130     6.964942     9.161993   -36.759587  -132.440585
   23.477954     7.163242     9.285151   -25.435427  -132.939696
   23.215440     7.148999     9.388398   -28.038578  -124.712940
   23.594283     7.057027     9.176274   -47.426665  -131.378230
   23.335728     7.136078     9.350801   -55.046704  -131.384203
   23.844662     7.136284     9.102661   -59.107374  -124.541403
   23.297342     6.905688     9.230065   -44.210646  -129.037188
   23.323153     7.119947     9.330113   -57.052234  -117.429856
   23.525722     7.050626     9.201406   -49.800772  -127.027068
   23.630853     6.952766     9.094742   -45.810375  -128.831870
   23.594988     6.940956     9.102896   -38.126681  -129.420261
   23.352008     7.049934     9.276576   -27.585402  -132.401435
   23.426057     7.098040     9.275177   -29.932223  -135.672126
   23.395159     7.133473     9.302038   -49.163982  -119.836235
   23.657864     7.238482     9.238940   -42.538954  -114.351261
   23.370041     7.002208     9.231265   -32.078198  -121.495914
   23.342685     7.179177     9.348730   -27.494494  -125.079637
   23.135448     7.090194     9.402427   -60.020030  -117.778752
   23.622703     7.003599     9.132135   -49.549889  -131.360553
   23.368021     6.924469     9.194994   -47.550658  -117.553539
   23.451101     6.934962     9.159845   -48.838454  -116.216362
   23.505662     6.975639     9.170184   -44.615987  -130.717764
   23.319793     7.023715     9.286753   -41.895679  -133.203809
   23.583812     7.139684     9.220228   -28.362465  -131.105207
   23.263759     6.956826     9.273968   -43.769960  -129.535927
   23.272203     6.892789     9.236330   -39.239061  -132.657441
   23.432738     6.984742     9.215298   -47.131597  -134.398583
   23.565727     7.071536     9.202307   -40.558358  -137.630902
   23.156415     7.110165     9.400852   -32.728787  -129.609601
   23.306419     7.054438     9.298600   -23.645837  -132.732823
   23.843988     7.127999     9.072160   -39.270585  -111.378290
   23.826277     7.146062     9.122835   -35.721375  -138.129536
   23.476788     6.958073     9.159358   -35.175881  -122.113850
   23.054179     6.949249     9.354827   -33.300125  -122.956721
   23.425222     7.036528     9.241114   -47.126145  -128.330969
   23.210393     7.164118     9.401239   -47.518061  -116.573285
   23.559516     7.141508     9.226597   -43.361216  -119.952514
   23.522864     7.158528     9.258962   -55.550112  -116.476872
   23.521389     7.134800     9.244959   -35.289546  -127.901351
   23.476194     7.281439     9.360685   -38.609959  -123.571627
   23.409476     7.156541     9.296539   -47.580075  -108.602155
   23.649456     7.133931     9.177098   -37.912403  -119.525456
   23.465277     7.051555     9.216747   -50.414755  -114.967128
   23.491292     7.047083     9.217306   -41.774973  -132.206487
   23.144545     7.044433     9.367874   -44.685495  -122.301025
   23.270305     6.869626     9.223383   -41.773932  -130.255718
   23.801468     7.028384     9.052079   -30.312725  -134.094680
   23.730858     7.206275     9.204606   -51.279633  -127.893371
   23.519747     7.010028     9.177202   -31.607543  -132.164922
   24.053653     7.186759     9.036672   -48.357964  -130.946607
   23.680794     7.059117     9.119786   -44.862381  -118.445028
   23.205394     7.032367     9.340630   -49.053549  -126.046032
   23.604498     7.071668     9.167055   -47.670067  -120.275894
   23.401429     7.089681     9.287763   -49.239627  -131.175048
   23.620507     7.189631     9.242743   -49.726577  -126.920686
   23.465821     6.977739     9.173021   -41.986311  -116.883332
   23.375139     7.157365     9.323800   -54.860525  -114.449612
   23.805100     7.125640     9.097647   -32.740776  -121.225521
   23.101406     7.093410     9.409359   -35.844787  -122.112855
   23.403080     6.928508     9.188184   -37.363810  -128.826303
   23.064612     6.889795     9.323215   -33.692635  -126.625527
   23.452350     6.973897     9.174980   -38.885625  -116.550392
   23.682324     7.016991     9.094689   -25.499448  -128.277718
   23.726600     7.113933     9.144087   -39.432890  -131.816650
   23.354871     6.939793     9.208796   -29.905578  -125.863423
   23.299234     6.994180     9.263013   -51.770276  -114.026240
   23.600541     7.075947     9.162548   -25.859404  -123.007243
   23.665008     7.123730     9.167271   -32.706423  -125.026586
   23.140209     6.814108     9.243548   -42.948310  -120.463384
   23.167967     7.002547     9.336565   -31.016781  -130.247683
   23.098764     6.872465     9.302156   -36.243220  -128.985178
   23.157145     7.002979     9.346772   -52.534735  -123.851644
   23.433830     7.153670     9.291894   -34.843094  -123.350115
   23.299124     7.004521     9.278188   -34.191155  -130.325982
   23.277213     7.224657     9.431763   -43.180354  -135.455896
   23.528492     7.064230     9.202065   -36.252905  -129.177544
   23.571877     7.142872     9.214538   -34.898604  -117.103875
   23.804872     7.254871     9.202394   -42.858064  -130.298605
