#Coor		Free	+/-		Prob		+/-
-0.432500	3.367749	-nan	0.000222	-nan
-0.297500	2.259466	-nan	0.001429	-nan
-0.162500	1.857129	-nan	0.002811	-nan
-0.027500	1.435821	-nan	0.005708	-nan
0.107500	1.036651	-nan	0.011166	-nan
0.242500	0.663406	-nan	0.020911	-nan
0.377500	0.322095	-nan	0.037116	-nan
0.512500	0.219658	-nan	0.044090	-nan
0.647500	0.129152	-nan	0.051335	-nan
0.782500	0.066901	-nan	0.056998	-nan
0.917500	0.000000	-nan	0.063783	-nan
1.052500	0.029274	-nan	0.060720	-nan
1.187500	0.123421	-nan	0.051832	-nan
1.322500	0.204101	-nan	0.045258	-nan
1.457500	0.284030	-nan	0.039568	-nan
1.592500	0.348763	-nan	0.035488	-nan
1.727500	0.433147	-nan	0.030795	-nan
1.862500	0.548876	-nan	0.025351	-nan
1.997500	0.625179	-nan	0.022299	-nan
2.132500	0.693462	-nan	0.019881	-nan
2.267500	0.711979	-nan	0.019272	-nan
2.402500	0.763313	-nan	0.017678	-nan
2.537500	0.852312	-nan	0.015222	-nan
2.672500	0.849422	-nan	0.015296	-nan
2.807500	0.847334	-nan	0.015350	-nan
2.942500	0.842436	-nan	0.015477	-nan
3.077500	0.876215	-nan	0.014622	-nan
3.212500	0.945429	-nan	0.013016	-nan
3.347500	0.986930	-nan	0.012139	-nan
3.482500	1.013278	-nan	0.011613	-nan
3.617500	1.026282	-nan	0.011362	-nan
3.752500	1.025444	-nan	0.011378	-nan
3.887500	1.083423	-nan	0.010321	-nan
4.022500	1.131042	-nan	0.009527	-nan
4.157500	1.147880	-nan	0.009262	-nan
4.292500	1.198217	-nan	0.008510	-nan
4.427500	1.251533	-nan	0.007781	-nan
4.562500	1.318946	-nan	0.006947	-nan
4.697500	1.375724	-nan	0.006315	-nan
4.832500	1.394417	-nan	0.006119	-nan
4.967500	1.395344	-nan	0.006110	-nan
5.102500	1.423600	-nan	0.005826	-nan
5.237500	1.500902	-nan	0.005116	-nan
5.372500	1.547122	-nan	0.004734	-nan
5.507500	1.602582	-nan	0.004312	-nan
5.642500	1.609010	-nan	0.004266	-nan
5.777500	1.669607	-nan	0.003853	-nan
5.912500	1.749927	-nan	0.003366	-nan
6.047500	1.813418	-nan	0.003026	-nan
6.182500	1.849904	-nan	0.002846	-nan
6.317500	1.886406	-nan	0.002676	-nan
6.452500	1.941071	-nan	0.002441	-nan
6.587500	2.019921	-nan	0.002138	-nan
6.722500	2.102783	-nan	0.001860	-nan
6.857500	2.152175	-nan	0.001712	-nan
6.992500	2.207866	-nan	0.001559	-nan
7.127500	2.263953	-nan	0.001419	-nan
7.262500	2.342695	-nan	0.001243	-nan
7.397500	2.405746	-nan	0.001118	-nan
7.532500	2.468895	-nan	0.001005	-nan
7.667500	2.507672	-nan	0.000942	-nan
7.802500	2.561890	-nan	0.000860	-nan
7.937500	2.649658	-nan	0.000742	-nan
8.072500	2.715181	-nan	0.000664	-nan
8.207500	2.791776	-nan	0.000584	-nan
8.342500	2.860079	-nan	0.000521	-nan
8.477500	2.985738	-nan	0.000422	-nan
8.612500	3.095744	-nan	0.000350	-nan
8.747500	3.204909	-nan	0.000292	-nan
8.882500	3.279530	-nan	0.000257	-nan
9.017500	3.324503	-nan	0.000239	-nan
9.152500	3.368158	-nan	0.000222	-nan
9.287500	3.502666	-nan	0.000177	-nan
9.422500	3.573552	-nan	0.000157	-nan
9.557500	3.584869	-nan	0.000154	-nan
9.692500	3.647703	-nan	0.000139	-nan
9.827500	3.847407	-nan	0.000099	-nan
9.962500	4.220376	-nan	0.000053	-nan
10.097500	4.608088	-nan	0.000028	-nan
10.232500	4.994324	-nan	0.000014	-nan
10.367500	5.366641	-nan	0.000008	-nan
10.502500	5.968915	-nan	0.000003	-nan
10.637500	6.640559	-nan	0.000001	-nan
10.772500	7.253875	-nan	0.000000	-nan
10.907500	7.780407	-nan	0.000000	-nan
11.042500	8.194200	-nan	0.000000	-nan
11.177500	8.664080	-nan	0.000000	-nan
11.312500	9.284576	-nan	0.000000	-nan
11.447500	9.883424	-nan	0.000000	-nan
11.582500	10.380681	-nan	0.000000	-nan
11.717500	10.865519	-nan	0.000000	-nan
11.852500	11.252062	-nan	0.000000	-nan
11.987500	11.592626	-nan	0.000000	-nan
12.122500	11.942464	-nan	0.000000	-nan
12.257500	12.307346	-nan	0.000000	-nan
12.392500	12.685930	-nan	0.000000	-nan
12.527500	13.035256	-nan	0.000000	-nan
12.662500	13.263924	-nan	0.000000	-nan
12.797500	13.174400	-nan	0.000000	-nan
12.932500	12.786813	-nan	0.000000	-nan
13.067500	12.280240	-nan	0.000000	-nan
13.202500	11.761779	-nan	0.000000	-nan
13.337500	11.248056	-nan	0.000000	-nan
13.472500	10.740346	-nan	0.000000	-nan
13.607500	10.087945	-nan	0.000000	-nan
13.742500	9.276276	-nan	0.000000	-nan
13.877500	8.616179	-nan	0.000000	-nan
14.012500	8.203394	-nan	0.000000	-nan
14.147500	7.760173	-nan	0.000000	-nan
14.282500	7.370054	-nan	0.000000	-nan
14.417500	7.027008	-nan	0.000000	-nan
14.552500	6.671046	-nan	0.000001	-nan
14.687500	6.154542	-nan	0.000002	-nan
14.822500	5.440670	-nan	0.000007	-nan
14.957500	4.606543	-nan	0.000028	-nan
15.092500	3.670285	-nan	0.000133	-nan
15.227500	3.010070	-nan	0.000405	-nan
15.362500	2.496884	-nan	0.000959	-nan
15.497500	2.037727	-nan	0.002075	-nan
15.632500	1.711903	-nan	0.003589	-nan
15.767500	1.804189	-nan	0.003073	-nan
15.902500	1.922722	-nan	0.002518	-nan
16.037500	2.050762	-nan	0.002030	-nan
16.172500	2.153429	-nan	0.001708	-nan
16.307500	2.317108	-nan	0.001297	-nan
16.442500	2.633286	-nan	0.000763	-nan
16.577500	2.880455	-nan	0.000503	-nan
16.712500	3.060060	-nan	0.000372	-nan
16.847500	3.173051	-nan	0.000308	-nan
16.982500	3.234544	-nan	0.000278	-nan
17.117500	3.243281	-nan	0.000273	-nan
17.252500	3.317346	-nan	0.000241	-nan
17.387500	3.355360	-nan	0.000227	-nan
17.522500	3.359432	-nan	0.000225	-nan
17.657500	3.379288	-nan	0.000218	-nan
17.792500	3.392262	-nan	0.000213	-nan
17.927500	3.422379	-nan	0.000202	-nan
18.062500	3.447879	-nan	0.000194	-nan
18.197500	3.478697	-nan	0.000184	-nan
18.332500	3.413927	-nan	0.000205	-nan
18.467500	3.415136	-nan	0.000205	-nan
18.602500	3.397829	-nan	0.000211	-nan
18.737500	3.359512	-nan	0.000225	-nan
18.872500	3.314419	-nan	0.000243	-nan
