0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 0 0 0 0 1 2 0 2 2 1 1 1 2 1 2 2 2 4 5 1 3 3 7 3 3 11 5 2 3 4 14749
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 2 0 0 0 0 1 2 2 1 1 0 1 1 1 1 1 3 8 3 0 0 2 3 4 2 8 4 5 0 7 8 14753
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 1 1 1 1 0 2 1 0 0 1 3 0 1 4 2 2 1 4 3 3 3 2 6 2 5 4 3 8 6 4 6 14744
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 2 0 0 1 0 0 3 2 3 0 1 0 1 1 1 2 2 3 1 5 1 6 0 4 6 6 4 6 3 6 7 14748
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 2 0 0 0 0 3 1 0 0 2 2 3 1 1 2 1 5 2 1 3 0 6 5 4 4 3 7 5 3 7 2 14750
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 1 2 1 0 0 1 2 1 3 0 1 2 4 1 4 3 3 1 2 0 5 5 6 3 7 5 5 3 7 7 5 4 14730
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 3 0 0 1 0 2 0 4 4 2 2 1 3 1 3 1 3 3 5 1 2 3 5 5 4 5 5 10 3 9 2 14731
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 1 2 1 0 1 1 4 1 3 0 0 0 2 4 2 2 0 4 5 4 5 4 3 5 6 5 4 2 6 4 6 7 14730
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 4 1 1 1 0 1 2 1 1 0 1 3 4 2 2 3 1 0 4 7 1 5 2 6 2 3 4 5 10 2 6 6 14734
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 1 1 1 0 1 0 0 1 1 1 1 0 2 3 2 1 1 4 2 3 3 1 2 1 6 5 5 3 4 4 10 13 14741
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1 2 2 2 0 3 1 0 0 1 3 3 1 3 1 4 4 5 2 4 2 5 3 3 6 4 9 8 3 1 8 14730
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 1 3 0 2 1 1 0 1 2 2 1 2 1 3 2 1 6 2 4 6 3 4 3 1 5 3 5 2 2 10 6 5 14734
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 2 3 0 2 1 2 2 0 2 1 0 2 1 5 3 4 2 1 4 2 1 6 0 3 6 4 6 6 9 8 7 14729
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 3 1 0 1 0 1 4 1 2 1 2 1 2 3 2 6 2 3 2 1 4 3 5 5 4 4 6 1 6 6 4 14737
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 1 3 1 0 1 1 2 2 2 0 0 0 3 4 3 2 2 4 3 5 7 1 3 3 4 2 5 4 3 6 12 14734
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1 0 0 1 1 0 2 1 1 3 0 1 2 2 1 2 0 3 3 5 3 6 5 1 1 4 4 5 8 5 4 14749
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 1 1 1 0 1 1 0 1 5 1 1 2 1 3 3 1 3 5 1 3 2 7 5 3 4 5 0 6 5 8 7 14736
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 1 1 2 1 0 1 2 2 2 1 3 1 1 2 2 1 3 1 3 3 3 5 3 4 6 4 6 4 7 7 5 6 14731
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 1 1 1 0 1 3 1 1 2 0 2 0 3 2 3 4 3 3 3 2 3 4 2 3 4 8 2 7 4 3 6 14740
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 2 0 0 1 1 0 1 1 2 1 1 0 2 2 1 1 4 3 1 7 1 1 3 2 3 3 2 7 7 2 10 14752
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 1 1 0 0 1 1 2 2 0 0 1 1 2 3 4 2 2 0 4 5 3 5 2 6 5 4 3 2 3 6 14753
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 2 0 0 2 0 2 1 0 2 0 1 2 1 2 2 1 3 5 2 2 5 2 2 2 6 2 4 7 5 7 4 14747
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 1 0 1 0 2 3 1 2 1 2 2 2 1 4 1 2 4 2 3 3 5 6 7 12 4 6 6 14739
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 1 1 0 0 0 2 0 1 1 4 1 3 1 3 1 3 3 1 1 2 2 1 7 6 2 10 4 6 4 3 6 14744
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 0 1 0 0 0 0 0 4 1 2 0 1 2 0 4 2 0 4 3 1 4 3 4 7 5 4 3 2 6 5 12 14743
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 3 0 1 1 1 0 2 2 0 1 1 2 4 3 1 1 1 3 1 3 6 4 6 6 3 7 3 5 4 1 5 7 14736
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 3 1 1 0 2 1 0 3 2 2 2 0 0 1 2 3 3 3 3 1 1 6 8 5 2 2 6 5 3 3 8 9 14734
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 2 2 0 0 0 3 1 2 0 1 2 2 2 2 2 4 4 2 5 3 3 2 6 3 6 4 6 3 8 3 8 14732
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 2 2 0 0 1 0 2 0 4 5 0 1 1 2 1 1 3 3 3 9 2 1 2 5 4 1 8 4 6 5 4 14741
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 2 1 0 0 2 1 1 1 0 3 2 2 1 3 2 1 1 3 5 5 2 5 6 3 4 7 3 6 5 2 7 14736
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 2 2 1 0 0 0 1 0 1 0 1 3 4 1 1 1 1 3 5 3 1 5 4 2 5 4 5 4 4 5 5 5 14746
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 2 0 0 0 0 1 0 1 0 2 1 2 1 1 3 6 0 0 3 2 4 5 3 4 4 3 6 5 7 6 7 14745
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 2 0 1 0 0 2 4 2 0 3 3 3 0 1 0 1 2 7 2 5 4 3 5 7 6 3 3 5 6 6 11 14727
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 0 3 0 0 0 0 0 1 2 0 1 3 4 1 1 1 1 4 4 4 3 3 3 3 4 3 4 7 4 6 5 14748
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 1 2 0 0 0 0 2 0 1 0 0 2 3 2 1 0 6 2 3 3 1 2 4 7 5 1 1 7 4 5 6 6 14747
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 0 0 2 0 2 1 0 0 2 2 2 1 0 1 2 1 5 1 2 3 2 3 6 4 3 4 5 5 2 7 2 11 14742
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 2 1 0 1 1 1 2 0 2 0 1 1 3 1 2 2 3 2 4 0 4 2 2 6 2 3 4 7 5 4 4 6 14746
