   18.868004     4.986383     9.789561     8.110998   -31.656835   -66.585269
   18.998327     4.764935     9.716077     8.215209   -39.943022   -72.368089
   19.174208     4.651569     9.634770     8.259825   -35.179866   -73.895485
   19.324108     4.862041     9.672138     8.078491    -9.610662  -106.958539
   19.400344     5.099070     9.630867     8.253475   -23.243612   -81.801341
   19.058412     4.750050     9.697942     8.378738   -34.475624   -69.749606
   19.083479     4.967802     9.684138     7.926283   -34.706227   -73.433311
   19.101380     5.106423     9.697057     8.315007   -39.595227   -61.620872
   19.040304     4.953921     9.726041     8.407183   -29.437118   -66.002448
   18.646573     4.821468     9.912816     7.912043   -32.860761   -78.995987
   18.840529     4.766731     9.754218     7.847088   -34.834686   -70.197359
   19.134092     4.946607     9.724592     8.109727   -21.255014   -86.669309
   19.177685     5.117690     9.654053     7.839060   -34.889951   -76.036863
   18.940250     4.971260     9.742508     7.946912   -41.759857   -72.680668
   18.839059     4.946841     9.772068     8.124667   -38.547112   -60.749077
   19.150379     4.914079     9.674753     8.023886   -27.623758   -77.229569
   19.684102     4.495170     9.309506     8.023296   -42.411055   -54.455907
   19.234684     4.950493     9.626391     8.125536   -26.761400   -65.836190
   18.840856     4.944193     9.706922     7.857688   -35.937216   -52.408562
   19.023698     4.809596     9.656829     7.961987   -46.953380   -66.700842
   18.839617     5.007736     9.854321     8.258025   -33.808863   -78.906360
   19.015041     4.878686     9.752552     8.124429   -28.797843   -81.014145
   19.057443     5.127245     9.735733     8.119456   -39.385955   -74.008482
   19.251619     4.793071     9.632809     8.096756   -22.341422   -81.509851
   19.535564     4.842714     9.542915     8.479359   -41.013542   -71.855305
   19.160741     4.690166     9.678672     8.233173   -45.088652   -90.663292
   18.996950     4.830159     9.698029     7.969582   -42.439196   -72.797693
   18.858252     5.096607     9.774428     7.741927   -29.494613   -68.030812
   19.260726     4.966110     9.527554     7.783101   -37.375926   -54.361598
   19.107262     4.870480     9.651084     7.959963   -41.242785   -71.883562
   19.312296     4.907137     9.592089     7.953824   -34.823926   -81.309060
   18.713739     4.678920     9.824104     7.908097   -31.680725   -70.773336
   19.152845     4.822212     9.609509     7.980379   -24.747995   -60.052602
   18.703593     4.567780     9.818294     8.262495   -35.367569   -66.716367
   18.787553     5.053411     9.868112     8.039048   -31.577273   -77.703170
   19.478225     5.094162     9.543423     7.826783   -25.471392   -86.302035
   19.278285     4.538120     9.505440     8.065760   -40.212346   -60.303885
   19.249604     4.818445     9.647421     8.195124   -26.920506   -82.665333
   19.303997     5.190348     9.665481     8.211734   -41.530067   -81.506064
   19.181768     5.138775     9.669868     8.024640   -41.021024   -74.166539
   19.245091     5.101228     9.616396     7.999297   -48.304457   -70.417287
   18.775039     4.764936     9.795109     8.341371   -28.870353   -61.206642
