   39.452635     8.636073     6.739585    13.257424   -26.172458  -136.453536
   39.392387     8.699707     6.868672    13.161363    -9.914321  -138.886391
   38.866145     8.436271     6.852877    13.159865   -14.638894  -146.881790
   38.992134     8.486608     6.876190    13.193197   -19.845771  -134.282936
   39.185788     8.594551     7.161862    13.394378   -40.981945  -122.862164
   38.946105     8.643130     7.050651    13.127165   -36.213290  -110.829911
   39.442810     8.569588     6.896775    13.374732   -28.458242  -128.875411
   39.417959     8.628992     7.098531    13.350982   -12.305063  -148.193097
   39.415621     8.555112     6.960065    13.374515   -18.946519  -140.216806
   39.242583     8.492217     6.620583    13.201400   -21.726227  -134.197489
   39.571201     8.634602     7.015447    13.436311   -26.178349  -140.267290
   38.998261     8.541492     6.832522    13.115672   -11.134381  -153.932318
   39.479448     8.470545     7.017725    13.501023   -16.474575  -149.649836
   39.257001     8.605195     6.965877    13.307628   -26.864009  -147.786615
   39.535753     8.532699     6.869504    13.387030   -14.141451  -143.580354
   39.219475     8.569058     7.163061    13.417172   -39.244098  -118.280445
   39.500862     8.721622     6.789348    13.278152   -36.745404  -135.446727
   39.341693     8.691260     7.017599    13.236664   -31.226518  -101.946172
   38.888350     8.358083     6.553317    13.089227   -25.899535  -113.581777
   39.122110     8.551031     6.793120    13.116538    -7.008870  -145.198645
   39.489304     8.631806     7.131902    13.396657   -12.009624  -145.919998
   38.648442     8.341046     6.775400    13.137926   -28.016420  -125.697331
   38.856743     8.321045     6.678698    13.158564   -24.122519  -117.887907
   39.040823     8.532884     6.821338    13.089960    -5.530410  -142.186977
   39.296253     8.603869     6.987293    13.219183    -5.320004  -138.796918
   39.336864     8.581112     7.029521    13.202663    12.359699  -147.132403
   39.057200     8.360750     6.719232    13.195190   -10.413125  -132.072011
   38.854544     8.328985     7.197596    13.396665   -19.486871  -131.390472
   39.535264     8.391259     6.830160    13.417495    -4.638645  -123.778250
   39.418328     8.443013     6.840819    13.245890    12.117230  -126.886442
   39.424807     8.625128     6.909125    13.246684   -20.065922  -106.301829
   39.168293     8.501057     7.047975    13.165240    14.427704  -142.785833
   39.592107     8.561249     6.760405    13.347556   -20.061379  -130.508851
   39.194034     8.404180     6.651607    13.272858   -27.747028  -124.780932
   39.259686     8.551731     7.126412    13.437896   -43.781741  -107.453648
   39.474382     8.569037     7.298146    13.467135    -4.780068  -124.016732
   39.462785     8.396785     6.835276    13.369273     1.287083  -136.071141
   39.757646     8.516581     6.889919    13.543585   -28.527885  -117.203808
   39.373536     8.372428     6.477529    13.242361   -24.746887  -110.408572
   39.195173     8.380083     6.956191    13.454433   -40.807189  -103.306166
   39.406840     8.509134     7.155842    13.440832   -10.210820  -124.200446
   39.321169     8.405710     7.118661    13.527286   -21.402904  -126.752346
   39.748550     8.621915     6.978673    13.560920   -46.680418  -106.773691
   39.075240     8.395849     7.003506    13.497981   -54.393397  -109.434527
   39.590362     8.511197     6.708844    13.378128   -21.977132  -139.360526
   39.459208     8.508494     6.761523    13.413431   -37.220205  -132.678761
   39.765920     8.393535     6.771428    13.626236   -35.235627  -139.142726
   39.379138     8.475349     7.108924    13.522744   -32.157446  -117.149725
   38.993985     8.201863     6.676549    13.393854   -44.111682  -105.695880
   39.210470     8.248979     6.659350    13.415024   -37.297079  -110.380827
