   17.019900     9.760451    13.798378   -63.853639  -156.698342    90.848767
   16.833547     9.638311    13.653730   -69.625942  -146.300279    63.799307
   16.755997     9.650601    13.911947   -63.772016  -164.276742    73.496091
   16.914603     9.683960    13.579333   -66.913876  -156.452565    76.033406
   16.559064     9.529851    13.759750   -79.951101  -142.713153    68.923573
   16.456081     9.504586    13.487626   -65.588541  -165.547720    83.135903
   16.210070     9.421337    13.757846   -69.151160  -164.881992    74.073169
   16.812384     9.659207    13.728103   -65.880487  -165.951792    76.396332
   16.808822     9.643501    13.498659   -69.770060  -167.040438    87.397724
   16.613627     9.553667    13.785677   -75.935815  -147.734782    60.443871
   16.600301     9.570771    13.811302   -65.528909  -152.126693    67.272520
   16.356876     9.456054    13.543494   -68.561272  -148.055358    77.100046
   17.174491     9.766544    13.643486   -68.243935  -146.556883    58.870487
   17.028217     9.764605    13.938287   -60.894713  -162.126643    80.768953
   16.705752     9.607892    13.515737   -56.927936  -160.245902    77.099718
   16.577181     9.512572    13.650616   -86.066248  -135.992495    65.847488
   16.235800     9.438294    13.861410   -52.403220  -151.531097    69.621535
   16.987091     9.708557    13.678467   -71.602473  -148.496881    75.826825
   16.659697     9.569705    13.637211   -72.529114  -151.605754    67.176865
   16.678642     9.586722    13.893321   -80.720021  -141.078397    71.958917
   16.346988     9.445156    13.760190   -86.644827  -142.208844    75.097934
   16.778275     9.643749    13.842426   -73.545836  -151.918511    82.481205
   16.563838     9.583302    13.958773   -60.694125  -155.941004    76.587582
   16.624198     9.585694    13.550843   -42.649388  -164.004285    58.363712
   16.863938     9.691553    13.638541   -60.399639  -161.246043    87.665806
   17.208964     9.737489    13.351593   -86.334129  -147.957977    75.746611
   16.202844     9.410206    13.624558   -62.613089  -153.261727    83.097786
   16.647090     9.606683    13.745960   -54.910289  -157.773635    76.430353
   16.915192     9.689011    13.503975   -61.065832  -159.145208    76.789188
   17.236956     9.813924    13.501387   -68.376129  -157.494512    79.741483
   16.730358     9.617210    13.607373   -63.665069  -144.857561    81.357479
   16.703787     9.587374    13.554539   -69.068344  -149.115445    72.576697
   16.291785     9.443783    13.667405   -68.034071  -159.250545    76.337153
   16.755858     9.634330    13.546388   -60.611601  -163.825382    83.847176
   16.319824     9.447658    13.713703   -73.209513  -149.122880    80.069940
   16.232954     9.433671    13.558016   -47.431612  -176.048096    58.495253
   16.768500     9.607497    13.501721   -68.174552  -144.764330    73.839372
   16.712494     9.605204    13.639376   -64.688062  -155.465604    70.758105
   16.561413     9.556853    13.774993   -68.542066  -161.500749    71.016005
   17.562913     9.926847    13.347565   -67.646932  -149.665660    70.658246
   17.086021     9.750352    13.594658   -60.913435  -144.923854    63.888177
