#Coor		Free	+/-		Prob		+/-
0.100000	8.794470	-nan	0.000000	-nan
0.300000	8.200706	-nan	0.000000	-nan
0.500000	7.595785	-nan	0.000000	-nan
0.700000	7.324968	-nan	0.000000	-nan
0.900000	6.976602	-nan	0.000001	-nan
1.100000	6.556777	-nan	0.000001	-nan
1.300000	6.091920	-nan	0.000003	-nan
1.500000	5.587083	-nan	0.000007	-nan
1.700000	5.307539	-nan	0.000011	-nan
1.900000	5.055600	-nan	0.000016	-nan
2.100000	4.836153	-nan	0.000024	-nan
2.300000	4.632405	-nan	0.000033	-nan
2.500000	4.486697	-nan	0.000043	-nan
2.700000	4.438627	-nan	0.000046	-nan
2.900000	4.403376	-nan	0.000049	-nan
3.100000	4.356036	-nan	0.000053	-nan
3.300000	4.302093	-nan	0.000058	-nan
3.500000	4.205385	-nan	0.000068	-nan
3.700000	4.216130	-nan	0.000067	-nan
3.900000	4.227288	-nan	0.000066	-nan
4.100000	4.221734	-nan	0.000066	-nan
4.300000	4.172286	-nan	0.000072	-nan
4.500000	4.152479	-nan	0.000075	-nan
4.700000	4.145166	-nan	0.000075	-nan
4.900000	4.155614	-nan	0.000074	-nan
5.100000	4.136538	-nan	0.000077	-nan
5.300000	4.091693	-nan	0.000083	-nan
5.500000	4.018584	-nan	0.000093	-nan
5.700000	4.031943	-nan	0.000091	-nan
5.900000	4.037793	-nan	0.000090	-nan
6.100000	4.026340	-nan	0.000092	-nan
6.300000	3.991350	-nan	0.000098	-nan
6.500000	3.925056	-nan	0.000109	-nan
6.700000	3.970717	-nan	0.000101	-nan
6.900000	3.986891	-nan	0.000099	-nan
7.100000	3.998471	-nan	0.000097	-nan
7.300000	3.992608	-nan	0.000098	-nan
7.500000	3.975788	-nan	0.000100	-nan
7.700000	4.010327	-nan	0.000095	-nan
7.900000	4.103949	-nan	0.000081	-nan
8.100000	4.169644	-nan	0.000072	-nan
8.300000	4.224443	-nan	0.000066	-nan
8.500000	4.299904	-nan	0.000058	-nan
8.700000	4.439854	-nan	0.000046	-nan
8.900000	4.578880	-nan	0.000036	-nan
9.100000	4.707327	-nan	0.000029	-nan
9.300000	4.814836	-nan	0.000024	-nan
9.500000	4.930704	-nan	0.000020	-nan
9.700000	5.103641	-nan	0.000015	-nan
9.900000	5.319199	-nan	0.000010	-nan
10.100000	5.491822	-nan	0.000008	-nan
10.300000	5.643592	-nan	0.000006	-nan
10.500000	5.790898	-nan	0.000005	-nan
10.700000	6.054750	-nan	0.000003	-nan
10.900000	6.310717	-nan	0.000002	-nan
11.100000	6.580654	-nan	0.000001	-nan
11.300000	6.848966	-nan	0.000001	-nan
11.500000	7.129938	-nan	0.000000	-nan
11.700000	7.494024	-nan	0.000000	-nan
11.900000	8.037684	-nan	0.000000	-nan
12.100000	8.548052	-nan	0.000000	-nan
12.300000	8.926500	-nan	0.000000	-nan
12.500000	9.153247	-nan	0.000000	-nan
12.700000	9.340179	-nan	0.000000	-nan
12.900000	9.754756	-nan	0.000000	-nan
13.100000	10.060967	-nan	0.000000	-nan
13.300000	10.318745	-nan	0.000000	-nan
13.500000	10.536110	-nan	0.000000	-nan
13.700000	11.209024	-nan	0.000000	-nan
13.900000	11.756323	-nan	0.000000	-nan
14.100000	12.182241	-nan	0.000000	-nan
14.300000	12.468591	-nan	0.000000	-nan
14.500000	12.624342	-nan	0.000000	-nan
14.700000	13.117631	-nan	0.000000	-nan
14.900000	13.620645	-nan	0.000000	-nan
15.100000	14.107893	-nan	0.000000	-nan
15.300000	14.534145	-nan	0.000000	-nan
15.500000	14.795260	-nan	0.000000	-nan
15.700000	15.089490	-nan	0.000000	-nan
15.900000	14.907110	-nan	0.000000	-nan
16.100000	14.464214	-nan	0.000000	-nan
16.300000	13.788030	-nan	0.000000	-nan
16.500000	12.994505	-nan	0.000000	-nan
16.700000	12.308308	-nan	0.000000	-nan
16.900000	11.094573	-nan	0.000000	-nan
17.100000	8.465794	-nan	0.000000	-nan
17.300000	5.991568	-nan	0.000003	-nan
17.500000	3.694771	-nan	0.000161	-nan
17.700000	1.793392	-nan	0.003934	-nan
17.900000	1.028679	-nan	0.014227	-nan
18.100000	0.546592	-nan	0.031994	-nan
18.300000	0.250785	-nan	0.052605	-nan
18.500000	0.040244	-nan	0.074943	-nan
18.700000	0.000000	-nan	0.080189	-nan
18.900000	0.113306	-nan	0.066282	-nan
19.100000	0.199923	-nan	0.057300	-nan
19.300000	0.240447	-nan	0.053527	-nan
19.500000	0.267385	-nan	0.051157	-nan
19.700000	0.306111	-nan	0.047933	-nan
19.900000	0.402378	-nan	0.040771	-nan
20.100000	0.459937	-nan	0.037011	-nan
20.300000	0.498264	-nan	0.034702	-nan
20.500000	0.512962	-nan	0.033855	-nan
20.700000	0.544387	-nan	0.032113	-nan
20.900000	0.666158	-nan	0.026169	-nan
21.100000	0.785920	-nan	0.021397	-nan
21.300000	0.861144	-nan	0.018855	-nan
21.500000	0.924201	-nan	0.016959	-nan
21.700000	1.097906	-nan	0.012664	-nan
21.900000	1.302951	-nan	0.008972	-nan
22.100000	1.486334	-nan	0.006592	-nan
22.300000	1.659248	-nan	0.004929	-nan
22.500000	1.798601	-nan	0.003900	-nan
22.700000	2.044508	-nan	0.002579	-nan
22.900000	2.340489	-nan	0.001568	-nan
23.100000	2.596344	-nan	0.001020	-nan
23.300000	2.840797	-nan	0.000676	-nan
23.500000	3.058418	-nan	0.000469	-nan
23.700000	3.356068	-nan	0.000284	-nan
23.900000	3.686933	-nan	0.000163	-nan
24.100000	3.945117	-nan	0.000106	-nan
24.300000	4.174617	-nan	0.000072	-nan
24.500000	4.368942	-nan	0.000052	-nan
24.700000	4.516132	-nan	0.000040	-nan
24.900000	4.686164	-nan	0.000030	-nan
25.100000	4.816053	-nan	0.000024	-nan
25.300000	4.879044	-nan	0.000022	-nan
25.500000	4.896845	-nan	0.000021	-nan
25.700000	4.906555	-nan	0.000021	-nan
25.900000	4.993463	-nan	0.000018	-nan
26.100000	5.054119	-nan	0.000016	-nan
26.300000	5.083062	-nan	0.000016	-nan
26.500000	5.077402	-nan	0.000016	-nan
26.700000	5.060497	-nan	0.000016	-nan
26.900000	5.059705	-nan	0.000016	-nan
27.100000	5.072140	-nan	0.000016	-nan
27.300000	5.047183	-nan	0.000017	-nan
27.500000	4.991122	-nan	0.000018	-nan
27.700000	4.872260	-nan	0.000022	-nan
27.900000	4.910186	-nan	0.000021	-nan
28.100000	4.911677	-nan	0.000021	-nan
28.300000	4.862943	-nan	0.000023	-nan
28.500000	4.771800	-nan	0.000026	-nan
28.700000	4.621281	-nan	0.000034	-nan
28.900000	4.583240	-nan	0.000036	-nan
29.100000	4.536549	-nan	0.000039	-nan
29.300000	4.448157	-nan	0.000045	-nan
29.500000	4.289936	-nan	0.000059	-nan
29.700000	4.103689	-nan	0.000081	-nan
29.900000	4.059033	-nan	0.000087	-nan
30.100000	4.041793	-nan	0.000090	-nan
30.300000	3.988898	-nan	0.000098	-nan
30.500000	3.903342	-nan	0.000113	-nan
30.700000	3.815235	-nan	0.000131	-nan
30.900000	3.826810	-nan	0.000129	-nan
31.100000	3.866783	-nan	0.000121	-nan
31.300000	3.868426	-nan	0.000120	-nan
31.500000	3.824522	-nan	0.000129	-nan
31.700000	3.788757	-nan	0.000137	-nan
31.900000	3.818813	-nan	0.000131	-nan
32.100000	3.854267	-nan	0.000123	-nan
32.300000	3.857497	-nan	0.000122	-nan
32.500000	3.824559	-nan	0.000129	-nan
32.700000	3.771841	-nan	0.000141	-nan
32.900000	3.762682	-nan	0.000144	-nan
33.100000	3.713802	-nan	0.000156	-nan
33.300000	3.635858	-nan	0.000178	-nan
33.500000	3.522316	-nan	0.000215	-nan
33.700000	3.373579	-nan	0.000276	-nan
33.900000	3.346975	-nan	0.000289	-nan
34.100000	3.331625	-nan	0.000296	-nan
34.300000	3.261248	-nan	0.000334	-nan
34.500000	3.168909	-nan	0.000390	-nan
